Level,Date,Hour,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A
L2,13.02.2021,15:00,Bolton,Stevenage,1,0,H,1,0,H,T Kettle,10,17,5,3,11,11,3,7,1,0,1,0,2.0,3.5,3.8
L2,14.02.2021,15:00,Colchester,Mansfield,2,2,D,1,1,D,C Sarginson,8,7,3,2,7,9,5,9,1,0,0,0,3.8,3.6,1.95
L2,16.02.2021,19:00,Bradford,Morecambe,2,1,H,1,1,D,A Young,11,17,4,2,12,12,2,6,1,3,0,0,2.37,3.3,3.0
L2,16.02.2021,19:00,Crawley Town,Stevenage,0,1,A,0,0,D,C Brook,10,9,4,5,20,17,6,1,3,6,0,0,2.45,3.0,3.1
L2,16.02.2021,19:00,Forest Green,Oldham,4,3,H,2,1,H,R Lewis,9,17,5,7,8,10,3,5,2,3,0,0,1.9,3.6,4.0
L2,16.02.2021,19:00,Salford,Barrow,1,0,H,1,0,H,T Kettle,8,7,2,1,14,13,2,4,2,2,0,0,1.83,3.5,4.5
L2,17.02.2021,17:00,Mansfield,Bolton,2,3,A,0,0,D,A Coggins,16,7,4,2,9,8,7,3,2,0,0,0,2.1,3.25,3.8
L2,20.02.2021,15:00,Barrow,Morecambe,1,2,A,0,1,A,T Bramall,9,12,3,7,10,11,6,5,2,2,0,0,2.7,3.4,2.6
L2,20.02.2021,15:00,Leyton Orient,Port Vale,1,1,D,0,0,D,G Salisbury,12,9,4,2,13,14,9,4,2,0,0,0,2.37,3.25,3.1
L2,20.02.2021,15:00,Salford,Carlisle,1,1,D,0,1,A,K Johnson,12,7,4,2,11,15,6,2,2,2,0,0,2.45,3.3,3.0
L2,20.02.2021,15:00,Southend,Bolton,0,1,A,0,0,D,D Bourne,10,9,1,3,15,13,4,3,2,2,0,0,4.2,3.5,1.9
L2,20.02.2021,15:00,Stevenage,Walsall,1,1,D,0,1,A,A Coggins,13,5,6,2,14,12,9,3,1,1,0,1,2.9,3.25,2.5
L2,23.02.2021,19:00,Bradford,Leyton Orient,1,0,H,0,0,D,J Adcock,9,8,5,0,12,9,1,6,2,1,0,0,2.2,3.25,3.4
L2,23.02.2021,19:00,Cambridge,Cheltenham,0,1,A,0,0,D,J Oldham,11,9,2,4,13,18,7,6,2,2,0,0,2.9,3.3,2.45
L2,23.02.2021,19:00,Carlisle,Tranmere,2,3,A,2,2,D,B Speedie,9,12,4,5,9,12,9,7,0,1,0,0,2.1,3.25,3.7
L2,23.02.2021,19:00,Grimsby,Crawley Town,2,1,H,1,1,D,R Madley,6,15,2,5,13,12,1,7,2,2,1,0,2.75,3.3,2.6
L2,23.02.2021,19:00,Oldham,Barrow,0,1,A,0,0,D,M Salisbury,11,14,5,6,14,14,7,6,1,1,0,0,2.4,3.5,2.87
L2,23.02.2021,19:00,Port Vale,Stevenage,0,0,D,0,0,D,M Coy,7,13,1,1,14,11,3,2,1,1,0,0,2.45,3.25,3.0
L2,24.02.2021,17:30,Walsall,Newport County,0,1,A,0,0,D,S Allison,10,11,1,4,13,11,6,5,2,0,0,0,2.62,3.4,2.62
L2,24.02.2021,18:00,Forest Green,Southend,1,3,A,0,1,A,L Swabey,8,9,4,4,13,14,3,5,2,2,0,0,1.57,4.0,6.0
L2,27.02.2021,13:00,Crawley Town,Exeter,2,0,H,0,0,D,D Bourne,10,5,6,2,20,16,3,5,3,1,0,1,3.3,3.4,2.2
L2,27.02.2021,15:00,Bolton,Barrow,1,0,H,0,0,D,R Madley,14,2,5,1,8,8,10,3,0,2,0,0,1.8,3.75,4.33
L2,27.02.2021,15:00,Carlisle,Oldham,1,3,A,1,0,H,C Boyeson,11,10,3,6,15,14,8,6,2,1,0,0,1.75,3.6,5.0
L2,27.02.2021,15:00,Harrogate,Grimsby,1,0,H,0,0,D,T Kettle,13,7,7,2,10,16,5,2,0,1,0,0,1.75,3.6,4.75
L2,27.02.2021,15:00,Leyton Orient,Tranmere,1,3,A,0,1,A,A Coggins,13,8,4,4,8,16,6,2,2,2,0,0,2.9,3.25,2.5
L2,27.02.2021,15:00,Newport County,Stevenage,0,0,D,0,0,D,J Bell,13,6,2,3,10,15,6,1,1,0,0,0,2.1,3.2,3.75
L2,27.02.2021,15:00,Port Vale,Cambridge,0,1,A,0,0,D,L Swabey,14,18,3,5,11,13,4,7,0,0,0,0,2.62,3.25,2.75
L2,27.02.2021,15:00,Scunthorpe,Cheltenham,0,2,A,0,2,A,C Pollard,9,8,3,4,6,11,7,2,0,1,0,0,3.6,3.4,2.1
L2,27.02.2021,17:30,Forest Green,Colchester,3,0,H,2,0,H,C Brook,12,11,5,0,7,13,5,4,0,1,1,0,1.8,3.5,4.75
L2,02.03.2021,19:00,Barrow,Harrogate,0,1,A,0,0,D,R Lewis,8,8,4,4,9,15,0,3,1,2,0,0,3.1,3.25,2.45
L2,02.03.2021,19:00,Bradford,Mansfield,1,0,H,1,0,H,P Howard,12,6,6,0,12,17,3,7,2,2,0,1,2.45,3.25,3.0
L2,02.03.2021,19:00,Colchester,Carlisle,2,1,H,0,1,A,T Kettle,5,19,4,8,11,8,5,7,1,0,0,0,3.6,3.4,2.05
L2,02.03.2021,19:00,Oldham,Bolton,0,2,A,0,2,A,J Oldham,6,9,1,3,8,9,4,9,1,1,1,0,2.9,3.6,2.3
L2,02.03.2021,19:00,Stevenage,Forest Green,3,0,H,2,0,H,B Speedie,7,13,5,3,11,12,3,12,2,3,0,0,3.0,3.2,2.45
L2,06.03.2021,15:00,Barrow,Mansfield,2,0,H,0,0,D,C Boyeson,12,6,4,2,12,18,0,3,0,3,0,1,3.0,3.3,2.4
L2,06.03.2021,15:00,Cheltenham,Port Vale,3,2,H,2,0,H,R Lewis,11,12,5,6,7,12,7,6,0,2,0,0,1.72,3.8,4.75
L2,06.03.2021,15:00,Colchester,Newport County,0,2,A,0,1,A,A Coggins,7,9,2,5,15,10,6,4,2,1,1,0,3.1,3.25,2.37
L2,06.03.2021,15:00,Grimsby,Forest Green,1,2,A,1,1,D,P Wright,6,10,1,5,17,14,2,3,1,0,0,0,4.75,3.5,1.8
L2,06.03.2021,15:00,Morecambe,Carlisle,3,1,H,2,0,H,S Allison,11,12,5,3,15,10,9,6,2,1,0,0,2.62,3.4,2.62
L2,06.03.2021,15:00,Salford,Scunthorpe,1,1,D,1,1,D,A Young,9,5,1,3,13,12,6,2,3,3,0,0,1.75,3.5,5.25
L2,06.03.2021,15:00,Tranmere,Crawley Town,0,1,A,0,0,D,C Pollard,10,12,3,4,9,13,7,5,1,1,0,0,1.9,3.8,3.8
L2,09.03.2021,19:00,Bolton,Cambridge,2,1,H,2,0,H,P Wright,19,8,8,3,8,13,8,3,1,3,0,0,2.05,3.4,3.8
L2,09.03.2021,19:00,Carlisle,Grimsby,1,1,D,0,1,A,C Sarginson,8,7,4,2,14,15,4,4,1,1,0,0,1.53,3.8,6.5
L2,09.03.2021,19:00,Crawley Town,Salford,1,0,H,1,0,H,S Allison,9,16,5,7,9,15,1,5,1,3,0,0,3.4,3.1,2.3
L2,09.03.2021,19:00,Forest Green,Morecambe,2,2,D,1,1,D,T Kettle,7,15,4,4,8,9,4,3,2,2,0,0,2.3,3.25,3.25
L2,09.03.2021,19:00,Harrogate,Colchester,3,0,H,2,0,H,S Mather,11,11,5,4,14,11,1,5,2,0,0,0,1.66,3.5,5.75
L2,09.03.2021,19:00,Leyton Orient,Stevenage,0,0,D,0,0,D,A Young,6,16,0,8,14,6,3,5,2,2,0,0,2.45,3.0,3.2
L2,09.03.2021,19:00,Port Vale,Oldham,0,0,D,0,0,D,K Johnson,23,8,6,2,15,9,1,0,3,2,0,0,2.25,3.25,3.25
L2,12.03.2021,19:00,Walsall,Barrow,0,1,A,0,0,D,C Brook,4,7,1,4,13,10,3,6,3,1,0,0,2.55,3.2,2.8
L2,13.03.2021,13:00,Leyton Orient,Scunthorpe,1,1,D,1,1,D,B Speedie,8,12,1,3,16,11,5,2,3,1,0,0,2.25,3.1,3.5
L2,13.03.2021,15:00,Crawley Town,Mansfield,1,0,H,0,0,D,T Bramall,10,10,4,1,19,12,4,2,0,2,0,0,2.6,3.5,2.62
L2,13.03.2021,15:00,Forest Green,Harrogate,2,1,H,1,0,H,C Pollard,7,15,2,3,12,17,4,7,2,1,1,0,2.3,3.1,3.3
L2,13.03.2021,15:00,Oldham,Cambridge,2,4,A,2,3,A,B Huxtable,15,18,5,6,7,15,6,13,0,4,0,0,3.2,3.3,2.25
L2,13.03.2021,15:00,Southend,Stevenage,0,0,D,0,0,D,P Wright,13,6,2,1,10,16,4,4,3,1,0,0,3.2,3.1,2.4
L2,13.03.2021,17:30,Grimsby,Colchester,0,0,D,0,0,D,M Edwards,9,10,1,1,9,20,6,4,1,1,0,0,2.55,3.25,2.8
L2,16.03.2021,19:00,Cheltenham,Barrow,0,2,A,0,1,A,J Bell,15,10,5,4,5,7,9,5,0,2,0,0,1.95,3.3,4.33
L2,16.03.2021,19:00,Port Vale,Newport County,2,1,H,1,0,H,M Edwards,9,9,3,1,10,11,2,4,1,0,0,0,2.62,3.1,2.9
L2,16.03.2021,19:00,Scunthorpe,Oldham,1,1,D,0,0,D,S Allison,18,9,9,2,13,9,10,3,2,2,0,0,2.4,3.25,3.0
L2,16.03.2021,19:30,Mansfield,Carlisle,1,1,D,0,0,D,T Kettle,14,14,5,3,10,11,4,4,0,2,0,0,2.45,3.1,3.1
L2,17.03.2021,19:00,Grimsby,Tranmere,0,0,D,0,0,D,R Lewis,11,8,3,1,16,17,3,7,2,2,0,0,4.0,3.5,1.95
L2,20.03.2021,13:00,Newport County,Leyton Orient,0,1,A,0,0,D,S Barrott,10,6,1,2,14,11,7,3,2,4,0,0,1.95,3.4,4.0
L2,20.03.2021,13:00,Stevenage,Carlisle,3,1,H,1,0,H,B Huxtable,17,7,6,1,12,10,11,3,1,2,0,1,3.4,3.3,2.2
L2,20.03.2021,15:00,Cambridge,Forest Green,1,0,H,1,0,H,M Edwards,14,8,6,2,11,19,5,2,1,2,0,0,2.6,3.4,2.7
L2,20.03.2021,15:00,Cheltenham,Salford,2,0,H,2,0,H,L Swabey,15,4,5,0,14,9,4,3,2,0,0,0,2.3,3.2,3.25
L2,20.03.2021,15:00,Colchester,Port Vale,0,1,A,0,1,A,R Madley,9,9,1,4,8,14,8,3,2,4,0,0,2.9,3.5,2.4
L2,20.03.2021,15:00,Scunthorpe,Southend,1,1,D,0,0,D,R Lewis,7,11,1,2,8,15,2,1,1,2,1,0,2.2,3.3,3.4
L2,20.03.2021,15:00,Tranmere,Exeter,2,1,H,1,1,D,P Howard,4,7,2,2,18,14,2,6,1,0,0,0,3.0,3.3,2.4
L2,23.03.2021,18:30,Carlisle,Leyton Orient,0,1,A,0,0,D,J Bell,13,8,2,3,15,11,8,4,0,0,0,0,2.05,3.4,3.6
L2,23.03.2021,19:00,Barrow,Grimsby,0,1,A,0,0,D,B Speedie,12,8,1,1,10,14,7,2,0,1,0,0,1.8,3.4,4.75
L2,23.03.2021,19:00,Colchester,Tranmere,2,2,D,1,0,H,D Bourne,9,12,3,4,10,11,3,4,2,1,0,0,3.5,3.25,2.2
L2,27.03.2021,13:00,Exeter,Salford,1,0,H,1,0,H,A Coggins,4,12,1,3,23,15,1,5,3,2,0,0,2.25,3.3,3.3
L2,27.03.2021,15:00,Colchester,Bradford,1,2,A,1,1,D,G Salisbury,12,15,2,4,15,11,0,1,1,1,0,0,3.3,3.2,2.3
L2,27.03.2021,15:00,Crawley Town,Port Vale,1,3,A,1,1,D,C Sarginson,13,12,3,5,7,15,7,5,1,1,0,0,2.25,3.2,3.3
L2,27.03.2021,15:00,Grimsby,Walsall,1,1,D,1,1,D,S Barrott,12,10,4,3,17,10,2,3,1,1,0,0,2.4,3.2,3.1
L2,27.03.2021,15:00,Leyton Orient,Oldham,2,1,H,2,0,H,D Drysdale,15,16,6,1,9,11,5,3,1,3,0,0,2.1,3.4,3.5
L2,27.03.2021,15:00,Morecambe,Cheltenham,1,0,H,1,0,H,M Edwards,7,20,1,6,6,7,3,5,0,0,0,0,3.1,3.3,2.37
L2,27.03.2021,15:00,Stevenage,Barrow,2,1,H,0,0,D,J Adcock,12,5,5,2,9,13,6,1,0,3,0,0,2.37,3.2,3.2
L2,30.03.2021,19:00,Carlisle,Crawley Town,2,0,H,2,0,H,R Lewis,19,4,10,0,14,12,2,4,1,2,0,0,2.1,3.4,3.4
L2,02.04.2021,15:00,Barrow,Newport County,2,1,H,0,1,A,L Mason,15,10,4,4,13,14,1,8,0,1,0,1,2.87,3.25,2.55
L2,02.04.2021,15:00,Mansfield,Leyton Orient,0,2,A,0,1,A,R Madley,9,8,2,3,13,9,12,2,1,1,0,0,1.95,3.3,4.2
L2,02.04.2021,15:00,Salford,Grimsby,1,1,D,0,1,A,D Bourne,8,7,2,5,15,17,4,2,2,3,0,0,1.66,3.5,6.0
L2,03.04.2021,13:00,Southend,Carlisle,0,2,A,0,1,A,A Young,4,8,1,4,8,11,5,5,1,1,0,0,3.2,3.3,2.3
L2,05.04.2021,15:00,Exeter,Mansfield,0,0,D,0,0,D,C Brook,5,8,1,2,17,12,2,7,4,2,0,0,2.15,3.3,3.5
L2,05.04.2021,15:00,Harrogate,Port Vale,0,2,A,0,0,D,R Welch,11,8,6,4,11,20,5,4,1,1,0,0,2.5,3.3,2.9
L2,05.04.2021,15:00,Leyton Orient,Walsall,0,0,D,0,0,D,P Howard,4,7,0,1,15,11,3,5,2,1,0,0,2.25,3.3,3.3
L2,05.04.2021,15:00,Newport County,Bolton,1,0,H,0,0,D,G Salisbury,7,14,5,2,13,9,8,7,2,0,0,0,3.0,3.25,2.5
L2,05.04.2021,15:00,Stevenage,Bradford,1,1,D,1,1,D,C Boyeson,7,11,3,2,17,19,10,3,1,2,0,0,2.45,3.0,3.2
L2,05.04.2021,15:00,Tranmere,Cambridge,1,1,D,1,0,H,M Coy,11,7,3,5,12,9,7,2,2,0,0,0,2.4,3.3,3.0
L2,06.04.2021,18:30,Carlisle,Scunthorpe,2,0,H,0,0,D,S Barrott,20,2,3,2,11,7,10,4,0,1,0,0,1.85,3.75,4.0
L2,09.04.2021,18:00,Mansfield,Newport County,1,1,D,0,0,D,C Pollard,18,7,4,3,13,15,5,1,1,2,0,0,2.45,3.0,3.2
L2,09.04.2021,19:00,Oldham,Colchester,5,2,H,2,0,H,M Coy,21,12,11,3,9,14,11,4,4,2,0,0,2.55,3.4,2.7
L2,10.04.2021,15:00,Bolton,Harrogate,2,1,H,0,1,A,S Allison,12,15,4,4,12,16,3,3,1,2,0,0,1.95,3.8,3.6
L2,10.04.2021,15:00,Bradford,Grimsby,1,0,H,1,0,H,J Bell,9,9,3,2,12,11,5,5,2,3,0,1,2.05,3.5,3.75
L2,10.04.2021,15:00,Cambridge,Exeter,1,4,A,0,2,A,K Johnson,10,16,2,9,14,10,1,4,4,1,0,0,2.45,3.3,2.9
L2,10.04.2021,15:00,Cheltenham,Leyton Orient,1,0,H,1,0,H,T Bramall,10,2,2,1,7,9,5,2,1,2,0,0,1.8,3.5,4.75
L2,10.04.2021,15:00,Port Vale,Morecambe,1,0,H,1,0,H,A Coggins,4,8,2,1,17,11,5,8,3,1,0,0,2.3,3.3,3.2
L2,13.04.2021,18:30,Morecambe,Scunthorpe,4,1,H,2,0,H,D Bourne,12,10,5,6,11,11,2,8,1,1,0,0,1.75,3.5,5.0
L2,13.04.2021,19:00,Bradford,Crawley Town,0,2,A,0,1,A,M Coy,20,13,5,4,14,9,6,3,2,1,0,0,2.05,3.3,3.75
L2,13.04.2021,19:00,Newport County,Carlisle,0,0,D,0,0,D,L Swabey,9,14,3,4,14,18,0,2,1,2,0,0,2.8,3.1,2.7
L2,13.04.2021,19:00,Salford,Bolton,0,1,A,0,1,A,A Young,12,10,2,4,9,12,2,4,3,3,0,0,2.75,3.2,2.7
L2,17.04.2021,12:30,Carlisle,Port Vale,0,0,D,0,0,D,P Wright,13,9,2,1,9,8,6,8,1,1,0,0,2.25,3.3,3.3
L2,17.04.2021,12:30,Exeter,Southend,0,0,D,0,0,D,D Drysdale,14,14,4,2,11,8,12,7,2,1,0,0,1.72,3.6,5.25
L2,17.04.2021,12:30,Forest Green,Scunthorpe,3,2,H,1,1,D,G Salisbury,20,7,8,2,9,10,19,1,2,3,0,0,1.83,3.4,4.75
L2,17.04.2021,12:30,Grimsby,Bolton,2,1,H,1,0,H,C Brook,28,14,13,5,13,8,5,8,3,1,0,0,4.2,3.5,1.9
L2,17.04.2021,12:30,Harrogate,Bradford,2,1,H,1,0,H,J Adcock,11,15,4,8,18,15,1,5,0,2,0,0,2.3,3.25,3.25
L2,17.04.2021,12:30,Leyton Orient,Barrow,2,0,H,0,0,D,C Sarginson,10,12,3,1,11,13,3,8,0,1,0,0,2.55,3.2,2.9
L2,17.04.2021,12:30,Morecambe,Oldham,4,3,H,3,1,H,M Salisbury,14,13,6,5,9,5,7,10,0,0,0,0,1.95,3.6,3.8
L2,17.04.2021,12:30,Newport County,Cambridge,0,1,A,0,0,D,T Bramall,16,9,5,4,13,13,7,5,3,1,0,0,2.3,3.2,3.3
L2,17.04.2021,12:30,Stevenage,Mansfield,0,1,A,0,1,A,S Barrott,9,11,3,3,10,17,2,2,1,2,0,0,2.87,3.1,2.7
L2,17.04.2021,12:30,Tranmere,Salford,0,0,D,0,0,D,R Madley,11,7,3,2,18,11,4,6,2,2,0,0,2.6,3.1,2.9
L2,17.04.2021,17:30,Colchester,Walsall,2,1,H,2,1,H,C Boyeson,18,4,7,1,15,10,5,3,3,1,0,0,2.37,3.1,3.25
L2,20.04.2021,19:00,Bolton,Carlisle,1,0,H,1,0,H,M Coy,7,14,2,1,9,14,3,13,1,1,0,0,2.45,3.3,3.0
L2,20.04.2021,19:00,Colchester,Southend,2,0,H,2,0,H,K Johnson,7,2,4,0,15,19,8,4,1,3,0,1,2.5,3.2,2.9
L2,20.04.2021,19:00,Forest Green,Exeter,0,0,D,0,0,D,R Madley,13,11,4,1,12,4,4,4,1,0,0,0,2.62,3.3,2.7
L2,20.04.2021,19:00,Grimsby,Morecambe,0,3,A,0,2,A,P Howard,17,13,2,5,15,7,5,5,1,0,0,0,3.3,3.25,2.25
L2,20.04.2021,19:00,Harrogate,Oldham,0,3,A,0,1,A,C Boyeson,12,15,4,8,17,12,5,4,0,0,0,0,1.9,3.6,4.0
L2,20.04.2021,19:00,Leyton Orient,Cambridge,2,4,A,1,1,D,C Pollard,8,18,3,7,14,12,5,7,4,0,0,0,2.87,3.2,2.55
L2,20.04.2021,19:00,Mansfield,Scunthorpe,3,0,H,1,0,H,B Huxtable,24,2,7,0,15,15,7,6,2,1,0,0,1.75,3.6,4.75
L2,20.04.2021,19:00,Newport County,Crawley Town,2,0,H,0,0,D,A Young,13,2,6,1,10,10,9,1,2,2,0,1,2.05,3.4,3.75
L2,20.04.2021,19:00,Stevenage,Cheltenham,0,1,A,0,1,A,T Kettle,6,7,1,4,9,8,4,2,0,0,0,0,4.0,3.2,2.05
L2,20.04.2021,19:00,Walsall,Salford,0,2,A,0,1,A,P Wright,3,12,2,4,8,12,1,5,0,2,0,0,4.0,3.4,2.0
L2,24.04.2021,15:00,Carlisle,Harrogate,1,1,D,0,1,A,C Sarginson,10,10,1,4,16,13,4,4,2,0,0,0,2.15,3.3,3.5
L2,24.04.2021,15:00,Cheltenham,Colchester,1,0,H,0,0,D,P Howard,20,6,11,1,14,6,6,0,2,2,0,0,1.57,3.8,6.5
L2,24.04.2021,15:00,Exeter,Newport County,0,0,D,0,0,D,R Lewis,9,11,0,4,12,8,4,8,1,2,0,0,2.15,3.3,3.5
L2,24.04.2021,15:00,Morecambe,Bolton,0,1,A,0,1,A,C Boyeson,11,14,3,3,9,10,5,10,1,1,1,0,2.75,3.1,2.75
L2,24.04.2021,15:00,Oldham,Grimsby,1,2,A,1,1,D,A Young,11,11,3,3,12,10,11,4,1,3,0,0,2.25,3.5,3.1
L2,24.04.2021,15:00,Port Vale,Bradford,2,1,H,2,1,H,B Speedie,11,8,5,4,15,11,2,1,0,0,0,0,2.25,3.3,3.3
L2,24.04.2021,15:00,Scunthorpe,Walsall,0,2,A,0,2,A,J Adcock,4,12,0,5,14,10,2,6,1,1,0,0,2.87,3.2,2.55
L2,24.04.2021,15:00,Southend,Leyton Orient,2,1,H,1,1,D,T Kettle,13,14,7,4,19,7,6,5,3,0,0,0,3.75,3.5,2.0
L2,24.04.2021,15:00,Tranmere,Barrow,1,0,H,0,0,D,M Edwards,8,7,3,2,7,14,9,4,1,3,0,0,2.15,3.3,3.5
L2,27.04.2021,19:00,Cheltenham,Carlisle,1,1,D,0,1,A,K Johnson,9,12,2,2,13,13,2,7,0,3,0,0,1.95,3.4,4.0
L2,27.04.2021,19:00,Forest Green,Barrow,0,2,A,0,2,A,P Howard,10,9,3,5,10,11,7,5,4,1,0,0,2.0,3.5,3.75
L2,01.05.2021,15:00,Barrow,Southend,1,2,A,1,1,D,M Coy,12,10,3,2,18,9,2,4,5,2,0,0,2.05,3.5,3.6
L2,01.05.2021,15:00,Bradford,Scunthorpe,0,0,D,0,0,D,M Edwards,12,11,2,4,12,10,4,7,0,0,0,0,1.72,3.75,4.75
L2,01.05.2021,15:00,Leyton Orient,Carlisle,2,3,A,2,1,H,S Allison,8,23,4,7,14,14,4,3,3,2,0,0,3.1,3.3,2.37
L2,01.05.2021,15:00,Mansfield,Oldham,4,1,H,2,0,H,A Coggins,25,8,9,3,13,11,8,2,0,1,0,0,1.9,3.6,4.0
L2,01.05.2021,15:00,Stevenage,Crawley Town,3,3,D,1,1,D,D Bourne,12,8,6,2,15,18,5,6,1,1,0,0,2.25,3.3,3.25
L2,01.05.2021,15:00,Walsall,Morecambe,0,2,A,0,1,A,L Swabey,7,7,0,4,10,12,8,3,0,1,0,0,3.1,3.25,2.37
L2,08.05.2021,15:00,Carlisle,Walsall,0,0,D,0,0,D,M Edwards,12,7,4,3,15,15,1,2,0,0,0,0,1.72,3.6,5.25
L2,08.05.2021,15:00,Cheltenham,Harrogate,4,1,H,3,1,H,B Speedie,21,8,10,3,9,11,7,6,0,0,0,0,1.57,4.0,6.0
L2,08.05.2021,15:00,Crawley Town,Bolton,1,4,A,0,2,A,R Madley,9,23,1,11,13,9,3,3,3,0,1,0,5.25,4.0,1.61
L2,08.05.2021,15:00,Port Vale,Mansfield,0,3,A,0,2,A,S Allison,10,22,2,9,18,11,3,9,1,2,0,0,2.62,3.4,2.62
L2,08.05.2021,15:00,Southend,Newport County,1,1,D,1,0,H,J Brooks,9,5,6,3,6,9,11,3,2,0,0,0,4.33,3.3,1.9
L2,08.05.2021,15:00,Tranmere,Colchester,0,0,D,0,0,D,J Bell,6,5,1,3,14,13,7,5,1,1,0,0,1.66,3.6,5.5
L2,08.05.2021,16:00,Salford,Leyton Orient,3,0,H,1,0,H,D Drysdale,20,7,7,3,7,8,14,2,1,2,0,0,1.57,3.9,6.0
L2,07.08.2021,15:00,Carlisle,Colchester,0,0,D,0,0,D,P Wright,18,10,6,3,17,14,7,8,2,0,0,0,2.1,3.4,3.5
L2,07.08.2021,15:00,Exeter,Bradford,0,0,D,0,0,D,S Allison,12,14,4,4,8,7,5,5,2,0,0,0,2.3,3.25,3.0
L2,07.08.2021,15:00,Forest Green,Sutton,2,1,H,1,0,H,J Bell,12,9,2,2,11,12,4,6,3,0,0,0,1.8,3.75,4.2
L2,07.08.2021,15:00,Harrogate,Rochdale,3,2,H,2,1,H,A Coggins,17,14,8,5,12,16,9,4,1,2,0,0,2.2,3.3,3.25
L2,07.08.2021,15:00,Northampton,Port Vale,1,0,H,1,0,H,S Mather,8,9,2,2,11,16,4,2,4,2,0,1,2.1,3.4,3.5
L2,07.08.2021,15:00,Salford,Leyton Orient,1,1,D,1,1,D,A Kitchen,13,11,6,5,11,11,7,5,1,1,0,0,1.9,3.4,4.0
L2,07.08.2021,15:00,Stevenage,Barrow,1,0,H,0,0,D,J Oldham,9,10,3,2,20,14,1,4,4,6,0,0,2.15,3.2,3.5
L2,07.08.2021,15:00,Tranmere,Walsall,1,0,H,0,0,D,C Brook,10,17,3,4,13,17,8,2,3,2,1,0,2.0,3.4,3.75
L2,14.08.2021,15:00,Barrow,Hartlepool,3,2,H,1,1,D,D Drysdale,10,14,3,5,10,12,2,1,2,1,0,0,2.5,3.4,2.8
L2,14.08.2021,15:00,Bristol Rvs,Stevenage,0,2,A,0,0,D,P Howard,7,8,1,2,9,20,2,2,1,1,0,0,2.3,3.4,3.1
L2,14.08.2021,15:00,Colchester,Northampton,0,1,A,0,1,A,T Kettle,12,8,5,3,10,15,8,3,0,3,0,1,2.62,3.2,2.8
L2,14.08.2021,15:00,Leyton Orient,Exeter,3,0,H,2,0,H,T Reeves,10,8,7,4,8,11,3,7,1,0,0,1,2.3,3.3,3.2
L2,14.08.2021,15:00,Rochdale,Scunthorpe,0,0,D,0,0,D,M Coy,15,11,2,2,5,11,6,1,0,0,0,0,1.9,3.5,4.2
L2,14.08.2021,15:00,Salford,Sutton,0,0,D,0,0,D,S Barrott,15,9,6,3,14,10,3,2,3,1,0,0,1.85,3.6,4.2
L2,14.08.2021,15:00,Swindon,Carlisle,1,2,A,1,2,A,C Brook,14,11,4,7,10,14,3,7,1,2,1,0,2.9,3.3,2.45
L2,14.08.2021,15:00,Walsall,Forest Green,1,3,A,0,3,A,S Mather,8,20,4,7,12,10,5,9,1,3,0,0,2.8,3.2,2.6
L2,17.08.2021,19:45,Barrow,Exeter,0,0,D,0,0,D,A Kitchen,14,5,2,2,6,11,10,1,3,2,0,0,2.3,3.3,3.0
L2,17.08.2021,19:45,Bradford,Stevenage,4,1,H,3,1,H,M Coy,22,8,7,3,7,6,10,3,1,0,0,0,2.25,3.0,3.75
L2,17.08.2021,19:45,Colchester,Mansfield,1,1,D,0,0,D,S Allison,10,17,4,5,7,19,3,6,1,2,0,0,3.1,3.3,2.37
L2,17.08.2021,19:45,Port Vale,Carlisle,0,0,D,0,0,D,P Howard,12,13,1,3,12,13,6,5,0,2,0,0,2.4,3.3,3.0
L2,21.08.2021,15:00,Carlisle,Leyton Orient,1,1,D,1,0,H,R Madley,7,5,2,2,13,13,4,4,0,5,0,0,2.15,3.25,3.6
L2,21.08.2021,15:00,Exeter,Bristol Rvs,4,1,H,4,0,H,C Sarginson,19,19,9,9,7,6,3,4,1,2,0,0,2.2,3.25,3.5
L2,21.08.2021,15:00,Harrogate,Barrow,2,1,H,0,1,A,T Kettle,13,12,6,4,8,15,7,4,1,3,0,0,2.37,3.4,2.87
L2,21.08.2021,15:00,Hartlepool,Walsall,2,0,H,1,0,H,D Bourne,14,8,7,1,10,12,2,3,3,1,0,0,2.2,3.3,3.4
L2,21.08.2021,15:00,Northampton,Rochdale,1,3,A,1,1,D,C Brook,11,13,3,5,16,8,4,4,2,0,0,0,1.9,3.6,4.0
L2,21.08.2021,15:00,Oldham,Colchester,1,2,A,0,2,A,S Barrott,14,13,3,4,11,13,4,2,3,0,0,0,2.55,3.5,2.7
L2,21.08.2021,15:00,Salford,Swindon,0,1,A,0,0,D,T Reeves,11,6,5,1,14,10,5,0,1,4,0,0,1.83,3.5,4.5
L2,21.08.2021,15:00,Tranmere,Newport County,0,1,A,0,0,D,R Lewis,11,11,5,3,15,10,5,6,2,1,0,0,2.4,3.25,3.1
L2,24.08.2021,19:45,Leyton Orient,Harrogate,0,2,A,0,2,A,C Brook,9,10,3,4,11,13,3,4,3,1,0,0,2.3,3.25,3.3
L2,27.08.2021,19:45,Rochdale,Colchester,1,1,D,0,1,A,R Welch,16,11,2,1,3,8,5,7,0,3,0,0,2.15,3.4,3.4
